7440-001-0001421-001,เครื่องไมโครคอมพิวเตอร์สำหรับงานประมวลผลคำ ยี่ห้อไอบีเอ็ม รุ่น 300 จี แอล,1
7440-001-0001421-002,เครื่องไมโครคอมพิวเตอร์สำหรับงานประมวลผลคำ ยี่ห้อไอบีเอ็ม รุ่น 300 จี แอล,1
7440-001-0001421-003,เครื่องไมโครคอมพิวเตอร์สำหรับงานประมวลผลคำ ยี่ห้อไอบีเอ็ม รุ่น 300 จี แอล,1
7440-001-0001421-004,เครื่องไมโครคอมพิวเตอร์สำหรับงานประมวลผลคำ ยี่ห้อไอบีเอ็ม รุ่น 300 จี แอล,1
7440-001-0001421-005,เครื่องไมโครคอมพิวเตอร์สำหรับงานประมวลผลคำ ยี่ห้อไอบีเอ็ม รุ่น 300 จี แอล,1
7440-001-0001421-006,เครื่องไมโครคอมพิวเตอร์สำหรับงานประมวลผลคำ ยี่ห้อไอบีเอ็ม รุ่น 300 จี แอล,1
7440-001-0001421-007,เครื่องไมโครคอมพิวเตอร์สำหรับงานประมวลผลคำ ยี่ห้อไอบีเอ็ม รุ่น 300 จี แอล,1
7440-001-0001421-008,เครื่องไมโครคอมพิวเตอร์สำหรับงานประมวลผลคำ ยี่ห้อไอบีเอ็ม รุ่น 300 จี แอล,1
7440-001-0001421-009,เครื่องไมโครคอมพิวเตอร์สำหรับงานประมวลผลคำ ยี่ห้อไอบีเอ็ม รุ่น 300 จี แอล,1
7440-001-0001421-010,เครื่องไมโครคอมพิวเตอร์สำหรับงานประมวลผลคำ ยี่ห้อไอบีเอ็ม รุ่น 300 จี แอล,1
7440-010-0001421-001,เครื่องพิมพ์แบบฉีดหมึก ขนาด เอ 4,2
7440-010-0001421-002,เครื่องพิมพ์แบบฉีดหมึก ขนาด เอ 4,2
7440-001-0001431-013,เครื่องไมโครคอมพิวเตอร์สำหรับงานประมวลผลคำ,1
7440-001-0001431-014,เครื่องไมโครคอมพิวเตอร์สำหรับงานประมวลผลคำ,1
7440-001-0001431-015,เครื่องไมโครคอมพิวเตอร์สำหรับงานประมวลผลคำ,1
7440-001-0001431-016,เครื่องไมโครคอมพิวเตอร์สำหรับงานประมวลผลคำ,1
7440-001-0001431-017,เครื่องไมโครคอมพิวเตอร์สำหรับงานประมวลผลคำ,1
7440-001-0001431-018,เครื่องไมโครคอมพิวเตอร์สำหรับงานประมวลผลคำ,1
7440-001-0001431-019,เครื่องไมโครคอมพิวเตอร์สำหรับงานประมวลผลคำ,1
7440-001-0001431-020,เครื่องไมโครคอมพิวเตอร์สำหรับงานประมวลผลคำ,1
7440-001-0001431-021,เครื่องไมโครคอมพิวเตอร์สำหรับงานประมวลผลคำ,1
7440-001-0001431-022,เครื่องไมโครคอมพิวเตอร์สำหรับงานประมวลผลคำ,1
7440-001-0001431-023,เครื่องไมโครคอมพิวเตอร์สำหรับงานประมวลผลคำ,1
7440-001-0001431-024,เครื่องไมโครคอมพิวเตอร์สำหรับงานประมวลผลคำ,1
7440-001-0001431-025,เครื่องไมโครคอมพิวเตอร์สำหรับงานประมวลผลคำ,1
7440-001-0001431-026,เครื่องไมโครคอมพิวเตอร์สำหรับงานประมวลผลคำ,1
7440-001-0001431-027,เครื่องไมโครคอมพิวเตอร์สำหรับงานประมวลผลคำ,1
7440-001-0001431-028,เครื่องไมโครคอมพิวเตอร์สำหรับงานประมวลผลคำ,1
7440-001-0001431-029,เครื่องไมโครคอมพิวเตอร์สำหรับงานประมวลผลคำ,1
7440-001-0001431-030,เครื่องไมโครคอมพิวเตอร์สำหรับงานประมวลผลคำ,1
7440-001-0001431-031,เครื่องไมโครคอมพิวเตอร์สำหรับงานประมวลผลคำ,1
7440-001-0001431-032,เครื่องไมโครคอมพิวเตอร์สำหรับงานประมวลผลคำ,1
7440-010-0002431-002,เครื่องพิมพ์แบบเลเซอร์ความเร็วไม่ต่ำกว่า 12  หน้า/นาที,2
7440-010-0002431-003,เครื่องพิมพ์แบบเลเซอร์ความเร็วไม่ต่ำกว่า 12  หน้า/นาที,2
7440-001-0001441-033,เครื่องไมโครคอมพิวเตอร์สำหรับงานประมวลผลคำ,1
7440-001-0001441-034,เครื่องไมโครคอมพิวเตอร์สำหรับงานประมวลผลคำ,1
7440-001-0001441-035,เครื่องไมโครคอมพิวเตอร์สำหรับงานประมวลผลคำ,1
7440-001-0001441-036,เครื่องไมโครคอมพิวเตอร์สำหรับงานประมวลผลคำ,1
7440-001-0001441-037,เครื่องไมโครคอมพิวเตอร์สำหรับงานประมวลผลคำ,1
7440-001-0001441-038,เครื่องไมโครคอมพิวเตอร์สำหรับงานประมวลผลคำ,1
7440-001-0001441-039,เครื่องไมโครคอมพิวเตอร์สำหรับงานประมวลผลคำ,1
7440-001-0001441-040,เครื่องไมโครคอมพิวเตอร์สำหรับงานประมวลผลคำ,1
7440-001-0001441-041,เครื่องไมโครคอมพิวเตอร์สำหรับงานประมวลผลคำ,1
7440-001-0001441-042,เครื่องไมโครคอมพิวเตอร์สำหรับงานประมวลผลคำ,1
7440-001-0001441-043,เครื่องไมโครคอมพิวเตอร์สำหรับงานประมวลผลคำ,1
7440-001-0001441-044,เครื่องไมโครคอมพิวเตอร์สำหรับงานประมวลผลคำ,1
7440-001-0001441-045,เครื่องไมโครคอมพิวเตอร์สำหรับงานประมวลผลคำ,1
7440-001-0001441-046,เครื่องไมโครคอมพิวเตอร์สำหรับงานประมวลผลคำ,1
7440-001-0001441-047,เครื่องไมโครคอมพิวเตอร์สำหรับงานประมวลผลคำ,1
7440-001-0002431-001,เครื่องไมโครคอมพิวเตอร์สำหรับงานประมวลผลทั่วไป,1
7440-001-0002431-002,เครื่องไมโครคอมพิวเตอร์สำหรับงานประมวลผลทั่วไป,1
7440-010-0002441-003,เครื่องพิมพ์แบบเลเซอร์ความเร็วไม่ต่ำกว่า 12  หน้า/นาที,2
7440-010-0002441-004,เครื่องพิมพ์แบบเลเซอร์ความเร็วไม่ต่ำกว่า 12  หน้า/นาที,2
7740-001-0002521-010,เครื่องไมโครคอมพิวเตอร์ยี่ห้อ Acer รุ่น veriten M256,1
7740-001-0002521-024,เครื่องไมโครคอมพิวเตอร์ยี่ห้อ Acer รุ่น veriten M256,1
7740-001-0002521-025,เครื่องไมโครคอมพิวเตอร์ยี่ห้อ Acer รุ่น veriten M256,1
7740-001-0002521-026,เครื่องไมโครคอมพิวเตอร์ยี่ห้อ Acer รุ่น veriten M256,1
7740-001-0002521-027,เครื่องไมโครคอมพิวเตอร์ยี่ห้อ Acer รุ่น veriten M256,1
7740-001-0002521-028,เครื่องไมโครคอมพิวเตอร์ยี่ห้อ Acer รุ่น veriten M256,1
7740-001-0002521-029,เครื่องไมโครคอมพิวเตอร์ยี่ห้อ Acer รุ่น veriten M256,1
7740-001-0002521-030,เครื่องไมโครคอมพิวเตอร์ยี่ห้อ Acer รุ่น veriten M256,1
7740-001-0002521-031,เครื่องไมโครคอมพิวเตอร์ยี่ห้อ Acer รุ่น veriten M256,1
7740-001-0002521-032,เครื่องไมโครคอมพิวเตอร์ยี่ห้อ Acer รุ่น veriten M256,1
7740-001-0002521-033,เครื่องไมโครคอมพิวเตอร์ยี่ห้อ Acer รุ่น veriten M256,1
7740-001-0002521-034,เครื่องไมโครคอมพิวเตอร์ยี่ห้อ Acer รุ่น veriten M256,1
7740-001-0002521-035,เครื่องไมโครคอมพิวเตอร์ยี่ห้อ Acer รุ่น veriten M256,1
7740-001-0002521-036,เครื่องไมโครคอมพิวเตอร์ยี่ห้อ Acer รุ่น veriten M256,1
7740-001-0002521-037,เครื่องไมโครคอมพิวเตอร์ยี่ห้อ Acer รุ่น veriten M256,1
7740-001-0002521-038,เครื่องไมโครคอมพิวเตอร์ยี่ห้อ Acer รุ่น veriten M256,1
7740-001-0002521-039,เครื่องไมโครคอมพิวเตอร์ยี่ห้อ Acer รุ่น veriten M256,1
7740-001-0002521-040,เครื่องไมโครคอมพิวเตอร์ยี่ห้อ Acer รุ่น veriten M256,1
7740-001-0002521-041,เครื่องไมโครคอมพิวเตอร์ยี่ห้อ Acer รุ่น veriten M256,1
7740-001-0002521-042,เครื่องไมโครคอมพิวเตอร์ยี่ห้อ Acer รุ่น veriten M256,1
7740-001-0002521-043,เครื่องไมโครคอมพิวเตอร์ยี่ห้อ Acer รุ่น veriten M256,1
7740-001-0002521-044,เครื่องไมโครคอมพิวเตอร์ยี่ห้อ Acer รุ่น veriten M256,1
7740-001-0002521-045,เครื่องไมโครคอมพิวเตอร์ยี่ห้อ Acer รุ่น veriten M256,1
7740-001-0002521-046,เครื่องไมโครคอมพิวเตอร์ยี่ห้อ Acer รุ่น veriten M256,1
7740-001-0002521-047,เครื่องไมโครคอมพิวเตอร์ยี่ห้อ Acer รุ่น veriten M256,1
7740-001-0002521-048,เครื่องไมโครคอมพิวเตอร์ยี่ห้อ Acer รุ่น veriten M256,1
7740-001-0002521-049,เครื่องไมโครคอมพิวเตอร์ยี่ห้อ Acer รุ่น veriten M256,1
7740-001-0002521-050,เครื่องไมโครคอมพิวเตอร์ยี่ห้อ Acer รุ่น veriten M256,1
7740-001-0002521-051,เครื่องไมโครคอมพิวเตอร์ยี่ห้อ Acer รุ่น veriten M256,1
7740-001-0002521-052,เครื่องไมโครคอมพิวเตอร์ยี่ห้อ Acer รุ่น veriten M256,1
7740-001-0002521-053,เครื่องไมโครคอมพิวเตอร์ยี่ห้อ Acer รุ่น veriten M256,1
7740-001-0002521-054,เครื่องไมโครคอมพิวเตอร์ยี่ห้อ Acer รุ่น veriten M256,1
7740-001-0002521-055,เครื่องไมโครคอมพิวเตอร์ยี่ห้อ Acer รุ่น veriten M256,1
7740-001-0002521-056,เครื่องไมโครคอมพิวเตอร์ยี่ห้อ Acer รุ่น veriten M256,1
7740-001-0002521-057,เครื่องไมโครคอมพิวเตอร์ยี่ห้อ Acer รุ่น veriten M256,1
7740-001-0002521-058,เครื่องไมโครคอมพิวเตอร์ยี่ห้อ Acer รุ่น veriten M256,1
7740-001-0002521-059,เครื่องไมโครคอมพิวเตอร์ยี่ห้อ Acer รุ่น veriten M256,1
7740-001-0002521-060,เครื่องไมโครคอมพิวเตอร์ยี่ห้อ Acer รุ่น veriten M256,1
7740-001-0002521-061,เครื่องไมโครคอมพิวเตอร์ยี่ห้อ Acer รุ่น veriten M256,1
7740-001-0002521-062,เครื่องไมโครคอมพิวเตอร์ยี่ห้อ Acer รุ่น veriten M256,1
7740-001-0002521-063,เครื่องไมโครคอมพิวเตอร์ยี่ห้อ Acer รุ่น veriten M256 ,1
7440-001-0002532-001,ชุดเคื่องคอมพิวเตอร์ ประมวลผลคำ SVOA,1
7440-001-0002532-002,ชุดเคื่องคอมพิวเตอร์ ประมวลผลคำ SVOA,1
7440-001-0002532-003,ชุดเคื่องคอมพิวเตอร์ ประมวลผลคำ SVOA,1
7440-001-0002532-004,ชุดเคื่องคอมพิวเตอร์ ประมวลผลคำ SVOA,1
7440-001-0002532-005,ชุดเคื่องคอมพิวเตอร์ ประมวลผลคำ SVOA,1
7440-001-0002532-006,ชุดเคื่องคอมพิวเตอร์ ประมวลผลคำ SVOA,1
7440-001-0002532-007,ชุดเคื่องคอมพิวเตอร์ ประมวลผลคำ SVOA,1
7440-001-0002532-008,ชุดเคื่องคอมพิวเตอร์ ประมวลผลคำ SVOA,1
7440-001-0002532-009,ชุดเคื่องคอมพิวเตอร์ ประมวลผลคำ SVOA,1
7440-001-0002532-010,ชุดเคื่องคอมพิวเตอร์ ประมวลผลคำ SVOA,1
7440-001-0002532-011,ชุดเคื่องคอมพิวเตอร์ ประมวลผลคำ SVOA,1
7440-001-0002532-012,ชุดเคื่องคอมพิวเตอร์ ประมวลผลคำ SVOA,1
7440-001-0002532-013,ชุดเคื่องคอมพิวเตอร์ ประมวลผลคำ SVOA,1
7440-001-0002532-014,ชุดเคื่องคอมพิวเตอร์ ประมวลผลคำ SVOA,1
7440-001-0002532-015,ชุดเคื่องคอมพิวเตอร์ ประมวลผลคำ SVOA,1
7440-001-0002532-016,ชุดเคื่องคอมพิวเตอร์ ประมวลผลคำ SVOA,1
7440-001-0002532-017,ชุดเคื่องคอมพิวเตอร์ ประมวลผลคำ SVOA,1
7440-001-0002532-018,ชุดเคื่องคอมพิวเตอร์ ประมวลผลคำ SVOA,1
7440-001-0002532-019,ชุดเคื่องคอมพิวเตอร์ ประมวลผลคำ SVOA,1
7440-001-0002532-020,ชุดเคื่องคอมพิวเตอร์ ประมวลผลคำ SVOA,1
7440-001-0002532-021,ชุดเคื่องคอมพิวเตอร์ ประมวลผลคำ SVOA,1
7440-001-0002532-022,ชุดเคื่องคอมพิวเตอร์ ประมวลผลคำ SVOA,1
7440-001-0002532-023,ชุดเคื่องคอมพิวเตอร์ ประมวลผลคำ SVOA,1
7440-001-0002532-024,ชุดเคื่องคอมพิวเตอร์ ประมวลผลคำ SVOA,1
7440-001-0002532-025,ชุดเคื่องคอมพิวเตอร์ ประมวลผลคำ SVOA,1
7440-001-0002532-026,ชุดเคื่องคอมพิวเตอร์ ประมวลผลคำ SVOA,1
7440-001-0002532-027,ชุดเคื่องคอมพิวเตอร์ ประมวลผลคำ SVOA,1
7440-001-0002532-028,ชุดเคื่องคอมพิวเตอร์ ประมวลผลคำ SVOA,1
7440-001-0002532-029,ชุดเคื่องคอมพิวเตอร์ ประมวลผลคำ SVOA,1
7440-001-0002532-030,ชุดเคื่องคอมพิวเตอร์ ประมวลผลคำ SVOA,1
7440-001-0002532-031,ชุดเคื่องคอมพิวเตอร์ ประมวลผลคำ SVOA,1
7440-001-0002532-032,ชุดเคื่องคอมพิวเตอร์ ประมวลผลคำ SVOA,1
7440-001-0002532-033,ชุดเคื่องคอมพิวเตอร์ ประมวลผลคำ SVOA,1
7440-001-0002532-034,ชุดเคื่องคอมพิวเตอร์ ประมวลผลคำ SVOA,1
7440-001-0002532-035,ชุดเคื่องคอมพิวเตอร์ ประมวลผลคำ SVOA,1
7440-001-0002532-036,ชุดเคื่องคอมพิวเตอร์ ประมวลผลคำ SVOA,1
7440-001-0002532-037,ชุดเคื่องคอมพิวเตอร์ ประมวลผลคำ SVOA,1
7440-001-0002532-038,ชุดเคื่องคอมพิวเตอร์ ประมวลผลคำ SVOA,1
7440-001-0002532-039,ชุดเคื่องคอมพิวเตอร์ ประมวลผลคำ SVOA,1
7440-001-0002532-040,ชุดเคื่องคอมพิวเตอร์ ประมวลผลคำ SVOA,1
7440-001-0004561-001,เครื่องคอมพิวเตอร์สำหรับงานประมวลผล,1
7440-001-0004561-002,เครื่องคอมพิวเตอร์สำหรับงานประมวลผล,1
7440-001-0004561-003,เครื่องคอมพิวเตอร์สำหรับงานประมวลผล,1
7440-001-0004561-004,เครื่องคอมพิวเตอร์สำหรับงานประมวลผล,1
7440-001-0004561-005,เครื่องคอมพิวเตอร์สำหรับงานประมวลผล,1
7440-001-0004561-006,เครื่องคอมพิวเตอร์สำหรับงานประมวลผล,1
7440-001-0004561-007,เครื่องคอมพิวเตอร์สำหรับงานประมวลผล,1
7440-001-0004561-008,เครื่องคอมพิวเตอร์สำหรับงานประมวลผล,1
7440-001-0004561-009,เครื่องคอมพิวเตอร์สำหรับงานประมวลผล,1
7440-001-0004561-010,เครื่องคอมพิวเตอร์สำหรับงานประมวลผล,1
7440-001-0004561-011,เครื่องคอมพิวเตอร์สำหรับงานประมวลผล,1
7440-001-0004561-012,เครื่องคอมพิวเตอร์สำหรับงานประมวลผล,1
7440-001-0004561-013,เครื่องคอมพิวเตอร์สำหรับงานประมวลผล,1
7440-001-0004561-014,เครื่องคอมพิวเตอร์สำหรับงานประมวลผล,1
7440-001-0004561-015,เครื่องคอมพิวเตอร์สำหรับงานประมวลผล,1
7440-001-0004561-016,เครื่องคอมพิวเตอร์สำหรับงานประมวลผล,1
7440-001-0004561-017,เครื่องคอมพิวเตอร์สำหรับงานประมวลผล,1
7440-001-0004561-018,เครื่องคอมพิวเตอร์สำหรับงานประมวลผล,1
7440-001-0004561-019,เครื่องคอมพิวเตอร์สำหรับงานประมวลผล,1
7440-001-0004561-020,เครื่องคอมพิวเตอร์สำหรับงานประมวลผล,1
7440-001-0004561-021,เครื่องคอมพิวเตอร์สำหรับงานประมวลผล,1
7440-001-0004561-022,เครื่องคอมพิวเตอร์สำหรับงานประมวลผล,1
7440-001-0004561-023,เครื่องคอมพิวเตอร์สำหรับงานประมวลผล,1
7440-001-0004561-024,เครื่องคอมพิวเตอร์สำหรับงานประมวลผล,1
7440-001-0004561-025,เครื่องคอมพิวเตอร์สำหรับงานประมวลผล,1
7440-001-0004561-026,เครื่องคอมพิวเตอร์สำหรับงานประมวลผล,1
7440-001-0004561-027,เครื่องคอมพิวเตอร์สำหรับงานประมวลผล,1
7440-001-0004561-028,เครื่องคอมพิวเตอร์สำหรับงานประมวลผล,1
7440-001-0002591-001,เครื่องไมโครคอมพิวเตอร์สำหรับประมวลผล,1
7440-001-0002591-002,เครื่องไมโครคอมพิวเตอร์สำหรับประมวลผล,1
7440-001-0002591-003,เครื่องไมโครคอมพิวเตอร์สำหรับประมวลผล,1
7440-001-0002591-004,เครื่องไมโครคอมพิวเตอร์สำหรับประมวลผล,1
7440-001-0002591-005,เครื่องไมโครคอมพิวเตอร์สำหรับประมวลผล,1
7440-001-0002591-006,เครื่องไมโครคอมพิวเตอร์สำหรับประมวลผล,1
7440-001-0002591-007,เครื่องไมโครคอมพิวเตอร์สำหรับประมวลผล,1
7440-001-0002591-008,เครื่องไมโครคอมพิวเตอร์สำหรับประมวลผล,1
7440-001-0002591-009,เครื่องไมโครคอมพิวเตอร์สำหรับประมวลผล,1
7440-001-0002591-010,เครื่องไมโครคอมพิวเตอร์สำหรับประมวลผล,1
7440-001-0002591-011,เครื่องไมโครคอมพิวเตอร์สำหรับประมวลผล,1
7440-001-0002591-012,เครื่องไมโครคอมพิวเตอร์สำหรับประมวลผล,1
7440-001-0002591-013,เครื่องไมโครคอมพิวเตอร์สำหรับประมวลผล,1
7440-001-0002591-014,เครื่องไมโครคอมพิวเตอร์สำหรับประมวลผล,1
7440-001-0002591-015,เครื่องไมโครคอมพิวเตอร์สำหรับประมวลผล,1
7440-001-0002591-016,เครื่องไมโครคอมพิวเตอร์สำหรับประมวลผล,1
7440-001-0002591-017,เครื่องไมโครคอมพิวเตอร์สำหรับประมวลผล,1
7440-001-0002591-018,เครื่องไมโครคอมพิวเตอร์สำหรับประมวลผล,1
7440-001-0002591-019,เครื่องไมโครคอมพิวเตอร์สำหรับประมวลผล,1
7440-001-0002591-020,เครื่องไมโครคอมพิวเตอร์สำหรับประมวลผล,1
7440-001-0002591-021,เครื่องไมโครคอมพิวเตอร์สำหรับประมวลผล,1
7440-001-0002591-022,เครื่องไมโครคอมพิวเตอร์สำหรับประมวลผล,1
7440-001-0002591-023,เครื่องไมโครคอมพิวเตอร์สำหรับประมวลผล,1
7440-001-0002591-024,เครื่องไมโครคอมพิวเตอร์สำหรับประมวลผล,1
7440-001-0002591-025,เครื่องไมโครคอมพิวเตอร์สำหรับประมวลผล,1
7440-001-0002591-026,เครื่องไมโครคอมพิวเตอร์สำหรับประมวลผล,1
7440-001-0002591-027,เครื่องไมโครคอมพิวเตอร์สำหรับประมวลผล,1
7440-001-0002591-028,เครื่องไมโครคอมพิวเตอร์สำหรับประมวลผล,1
7440-001-0002591-029,เครื่องไมโครคอมพิวเตอร์สำหรับประมวลผล,1
7440-001-0002591-030,เครื่องไมโครคอมพิวเตอร์สำหรับประมวลผล,1
7440-001-0002591-031,เครื่องไมโครคอมพิวเตอร์สำหรับประมวลผล,1
7440-001-0002591-032,เครื่องไมโครคอมพิวเตอร์สำหรับประมวลผล,1
7440-001-0002591-033,เครื่องไมโครคอมพิวเตอร์สำหรับประมวลผล,1
7440-001-0003591-001,เครื่องคอมพิวเตอร์โน๊ตบุ้ค,1
7440-001-0005541-002,คอมพิวเตอร์ประมวลผลทั่วไป,1
7440-001-0005541-003,คอมพิวเตอร์ประมวลผลทั่วไป,1
7440-001-0005541-004,คอมพิวเตอร์ประมวลผลทั่วไป,1
7440-001-0005541-005,คอมพิวเตอร์ประมวลผลทั่วไป,1
7440-001-0005541-006,คอมพิวเตอร์ประมวลผลทั่วไป,1
7440-001-0005541-007,คอมพิวเตอร์ประมวลผลทั่วไป,1
7440-001-0005541-008,คอมพิวเตอร์ประมวลผลทั่วไป,1
7440-001-0005541-009,คอมพิวเตอร์ประมวลผลทั่วไป,1
7440-001-0005541-010,คอมพิวเตอร์ประมวลผลทั่วไป,1
7440-001-0005541-011,คอมพิวเตอร์ประมวลผลทั่วไป,1
7440-001-0005541-012,คอมพิวเตอร์ประมวลผลทั่วไป,1
7440-001-0005541-013,คอมพิวเตอร์ประมวลผลทั่วไป,1
7440-001-0005541-014,คอมพิวเตอร์ประมวลผลทั่วไป,1
7440-001-0005541-015,คอมพิวเตอร์ประมวลผลทั่วไป,1
7440-001-0005541-016,คอมพิวเตอร์ประมวลผลทั่วไป,1
7440-001-0005541-017,คอมพิวเตอร์ประมวลผลทั่วไป,1
7440-001-0005541-034,เครื่องพิมพ์ชนิดเลเซอร์สี แบบเครือข่าย,2
7440-001-0005541-035,เครื่องมัลติมิเดียโปรเจคเตอร์,1
5895-009-0001541-036,เครื่องคอมพิวเตอร์ชนิดพกพา,1
7110-013-0003541-002,คอมพิวเตอร์พร้อมเครื่องพิมพ์,1
7110-013-0003541-003,คอมพิวเตอร์พร้อมเครื่องพิมพ์,1
7740-001-0002521-015,เครื่องไมโครคอมพิวเตอร์ยี่ห้อ  Acerรุ่น veriten M256,1
7740-001-0002521-019,เครื่องไมโครคอมพิวเตอร์ยี่ห้อ  Acerรุ่น veriten M256,1
7440-001-0002521-089,เครื่องไมโครคอมพิวเตอร์ยี่ห้อ  Acerรุ่น veriten M256,1
7430-003-0001551-014,เครื่องถ่ายเอกสารระบบดิจิตอล ความเร็วไม่น้อยกว่า 45 แผ่นต่อนาที,2
7430-003-0001551-015,เครื่องถ่ายเอกสารระบบดิจิตอล ความเร็วไม่น้อยกว่า 45 แผ่นต่อนาที,2
7430-003-0001551-010,เครื่องถ่ายเอกสารระบบดิจิตอลชนิดขาวดำความเร็วไม่น้อยกว่า 20แผ่น/นาที,2
7430-003-0001551-011,เครื่องถ่ายเอกสารระบบดิจิตอลชนิดขาวดำความเร็วไม่น้อยกว่า 20แผ่น/นาที,2
7430-003-0001551-012,เครื่องถ่ายเอกสารระบบดิจิตอลชนิดขาวดำความเร็วไม่น้อยกว่า 20แผ่น/นาที,2
7430-003-0001551-013,เครื่องถ่ายเอกสารระบบดิจิตอลชนิดขาวดำความเร็วไม่น้อยกว่า 20แผ่น/นาที,2
7430-003-0001551-016,เครื่องถ่ายเอกสารระบบดิจิตอลชนิดสีความเร็วไม่น้อยกว่า 20 แผ่น/นาที,2
7430-003-0001551-022,Projector,3
7430-003-0001551-056,โน๊ตบุ๊ก,1
7430-003-0001551-057,โน๊ตบุ๊ก,1
7430-003-0001551-058,เครื่องมัลติมิเดียโปรเจคเตอร์,3
7430-003-0001551-059,เครื่องมัลติมิเดียโปรเจคเตอร์,3
7430-003-0001551-060,เครื่องมัลติมิเดียโปรเจคเตอร์,3
7430-003-0001551-061,เครื่องมัลติมิเดียโปรเจคเตอร์,3
